prometheus,timestamp,cpu_usage(in %),memory_usage,disk_usage(in KB)
prometheus,2025-05-09T07:32:52,0.04%,218.6,449100
prometheus,2025-05-09T07:33:08,0.71%,218.6,449248
prometheus,2025-05-09T07:33:25,0.72%,218.6,449444
prometheus,2025-05-09T07:33:41,0.29%,218.7,449628
prometheus,2025-05-09T07:33:58,0.97%,218.7,449748
prometheus,2025-05-09T07:34:14,1.26%,218.7,449956
prometheus,2025-05-09T07:34:31,1.09%,218.7,450116
prometheus,2025-05-09T07:34:47,0.22%,218.7,450292
prometheus,2025-05-09T07:35:04,0.22%,218.7,450440
prometheus,2025-05-09T07:35:20,0.26%,219,450636
prometheus,2025-05-09T07:35:37,0.94%,218.8,450828
prometheus,2025-05-09T07:35:53,0.00%,218.7,450968
prometheus,2025-05-09T07:36:10,1.29%,218.8,451144
prometheus,2025-05-09T07:36:26,0.84%,218.7,451328
prometheus,2025-05-09T07:36:43,0.65%,218.8,451512
prometheus,2025-05-09T07:37:00,0.27%,218.8,451648
prometheus,2025-05-09T07:37:16,0.26%,218.8,451844
prometheus,2025-05-09T07:37:33,1.06%,218.8,452008
prometheus,2025-05-09T07:37:49,0.48%,218.8,452168
prometheus,2025-05-09T07:38:06,1.35%,218.8,452324
prometheus,2025-05-09T07:38:22,0.22%,218.8,452524
prometheus,2025-05-09T07:38:39,0.66%,218.8,452720
prometheus,2025-05-09T07:38:55,0.80%,218.8,452832
prometheus,2025-05-09T07:39:12,0.39%,218.8,453040
prometheus,2025-05-09T07:39:28,0.59%,219.1,453204
prometheus,2025-05-09T07:39:45,0.59%,218.8,453392
prometheus,2025-05-09T07:40:01,0.91%,218.9,453524
prometheus,2025-05-09T07:40:18,0.79%,218.9,453716
prometheus,2025-05-09T07:40:34,1.16%,218.9,453900
prometheus,2025-05-09T07:40:51,0.61%,218.9,454056
prometheus,2025-05-09T07:41:08,1.05%,219.2,454208
prometheus,2025-05-09T07:41:24,1.15%,219,454412
prometheus,2025-05-09T07:41:41,0.23%,218.9,454600
prometheus,2025-05-09T07:41:57,0.40%,218.9,454716
prometheus,2025-05-09T07:42:14,0.44%,219,454928
prometheus,2025-05-09T07:42:30,0.88%,219,455080
prometheus,2025-05-09T07:42:47,0.00%,218.9,455264
prometheus,2025-05-09T07:43:03,0.00%,219,455408
prometheus,2025-05-09T07:43:20,1.02%,219,455600
prometheus,2025-05-09T07:43:36,1.22%,219,455792
prometheus,2025-05-09T07:43:53,0.00%,219,455940
prometheus,2025-05-09T07:44:09,17.26%,219.1,457628
prometheus,2025-05-09T07:44:26,1.34%,219.3,457812
prometheus,2025-05-09T07:44:43,0.30%,219,458000
prometheus,2025-05-09T07:44:59,1.20%,219,458124
prometheus,2025-05-09T07:45:16,0.34%,219,458328
prometheus,2025-05-09T07:45:32,1.47%,219.1,458492
prometheus,2025-05-09T07:45:49,0.47%,219.1,458652
prometheus,2025-05-09T07:46:05,0.83%,219.3,458808
prometheus,2025-05-09T07:46:22,0.77%,219.3,459008
prometheus,2025-05-09T07:46:38,0.78%,219.1,459200
prometheus,2025-05-09T07:46:55,0.92%,219.1,459320
prometheus,2025-05-09T07:47:11,0.44%,219.1,459528
prometheus,2025-05-09T07:47:28,0.58%,219.1,459696
prometheus,2025-05-09T07:47:44,0.57%,219.1,459880
prometheus,2025-05-09T07:48:01,2.07%,219.1,460008
prometheus,2025-05-09T07:48:18,0.98%,219.1,460204
prometheus,2025-05-09T07:48:34,0.83%,219.1,460388
prometheus,2025-05-09T07:48:51,1.59%,219.1,460544
prometheus,2025-05-09T07:49:07,0.61%,219.1,460700
prometheus,2025-05-09T07:49:24,1.03%,219.1,460896
prometheus,2025-05-09T07:49:40,0.20%,219.1,461096
prometheus,2025-05-09T07:49:57,0.45%,219.1,461200
prometheus,2025-05-09T07:50:13,1.12%,219.2,461404
prometheus,2025-05-09T07:50:30,0.79%,219.2,461568
prometheus,2025-05-09T07:50:46,0.00%,219.2,461756
prometheus,2025-05-09T07:51:03,0.19%,219.2,461896
prometheus,2025-05-09T07:51:19,0.70%,219.2,462088
prometheus,2025-05-09T07:51:36,1.17%,219.5,462276
prometheus,2025-05-09T07:51:52,0.32%,219.2,462424
prometheus,2025-05-09T07:52:09,1.25%,219.2,462588
prometheus,2025-05-09T07:52:26,0.79%,219.3,462780
prometheus,2025-05-09T07:52:42,0.54%,219.3,462960
prometheus,2025-05-09T07:52:59,0.94%,219.3,463092
prometheus,2025-05-09T07:53:15,0.20%,219.3,463304
prometheus,2025-05-09T07:53:32,0.68%,219.3,463456
prometheus,2025-05-09T07:53:48,0.52%,219.3,463628
prometheus,2025-05-09T07:54:05,1.23%,219.4,463772
prometheus,2025-05-09T07:54:21,1.41%,219.4,463972
prometheus,2025-05-09T07:54:38,0.46%,219.4,464176
prometheus,2025-05-09T07:54:54,0.07%,219.4,464296
prometheus,2025-05-09T07:55:11,1.10%,219.4,464492
prometheus,2025-05-09T07:55:27,0.00%,219.4,464672
prometheus,2025-05-09T07:55:44,0.27%,219.4,464852
prometheus,2025-05-09T07:56:01,1.31%,219.4,464980
prometheus,2025-05-09T07:56:17,0.22%,219.5,465176
prometheus,2025-05-09T07:56:34,0.95%,219.5,465360
prometheus,2025-05-09T07:56:50,1.09%,219.5,465508
prometheus,2025-05-09T07:57:07,0.53%,219.7,465668
prometheus,2025-05-09T07:57:23,1.37%,219.5,465860
prometheus,2025-05-09T07:57:40,0.47%,219.5,466060
prometheus,2025-05-09T07:57:56,0.50%,219.5,466176
prometheus,2025-05-09T07:58:13,1.54%,219.7,466376
prometheus,2025-05-09T07:58:29,0.45%,219.7,466544
prometheus,2025-05-09T07:58:46,0.00%,219.8,466728
prometheus,2025-05-09T07:59:02,0.37%,219.8,466872
prometheus,2025-05-09T07:59:19,0.69%,219.8,467060
prometheus,2025-05-09T07:59:35,0.26%,219.8,467248
prometheus,2025-05-09T07:59:52,0.18%,219.8,467400
prometheus,2025-05-09T08:00:09,1.41%,220.1,467552
prometheus,2025-05-09T08:00:25,0.24%,220.1,467756
prometheus,2025-05-09T08:00:42,0.79%,220.1,467932
prometheus,2025-05-09T08:00:58,1.81%,223.4,468052
prometheus,2025-05-09T08:01:15,0.61%,230.6,488616
prometheus,2025-05-09T08:01:31,1.68%,230.7,488776
prometheus,2025-05-09T08:01:48,0.78%,230.7,488944
prometheus,2025-05-09T08:02:04,0.90%,230.8,489088
prometheus,2025-05-09T08:02:21,0.81%,231,489292
prometheus,2025-05-09T08:02:37,0.52%,231.2,489492
prometheus,2025-05-09T08:02:54,0.07%,231.4,489620
prometheus,2025-05-09T08:03:10,0.80%,231.6,489808
prometheus,2025-05-09T08:03:27,0.00%,231.7,489992
prometheus,2025-05-09T08:03:44,0.46%,231.9,490160
prometheus,2025-05-09T08:04:00,0.35%,231.7,490304
prometheus,2025-05-09T08:04:17,0.21%,209.9,490492
prometheus,2025-05-09T08:04:33,0.59%,210.9,490672
prometheus,2025-05-09T08:04:50,0.63%,212.1,490824
prometheus,2025-05-09T08:05:06,0.43%,212.9,490984
prometheus,2025-05-09T08:05:23,0.37%,213.5,491180
prometheus,2025-05-09T08:05:39,0.74%,213.5,491376
prometheus,2025-05-09T08:05:56,0.39%,213.5,491496
prometheus,2025-05-09T08:06:12,0.20%,213.5,491696
prometheus,2025-05-09T08:06:29,0.00%,212.9,491864
prometheus,2025-05-09T08:06:45,0.38%,212.9,492044
prometheus,2025-05-09T08:07:02,0.56%,212.9,492184
prometheus,2025-05-09T08:07:18,0.43%,213.3,492368
prometheus,2025-05-09T08:07:35,0.73%,213,492560
prometheus,2025-05-09T08:07:52,0.08%,213,492724
prometheus,2025-05-09T08:08:08,0.79%,213,492872
prometheus,2025-05-09T08:08:25,1.06%,213,493068
prometheus,2025-05-09T08:08:41,0.40%,213.3,493256
prometheus,2025-05-09T08:08:58,1.25%,213,493368
prometheus,2025-05-09T08:09:14,1.12%,213,493580
prometheus,2025-05-09T08:09:31,1.01%,213.1,493740
prometheus,2025-05-09T08:09:47,0.24%,213.1,493916
prometheus,2025-05-09T08:10:04,0.72%,213.1,494064
prometheus,2025-05-09T08:10:20,0.47%,213.1,494260
prometheus,2025-05-09T08:10:37,0.74%,213.3,494456
prometheus,2025-05-09T08:10:53,0.00%,213.1,494592
prometheus,2025-05-09T08:11:10,1.34%,213.1,494768
prometheus,2025-05-09T08:11:27,0.71%,213.1,494956
prometheus,2025-05-09T08:11:43,0.68%,213.1,495136
prometheus,2025-05-09T08:12:00,0.33%,213.1,495272
prometheus,2025-05-09T08:12:16,0.21%,213.3,495468
prometheus,2025-05-09T08:12:33,1.75%,213.5,495632
prometheus,2025-05-09T08:12:49,0.64%,213.3,495796
prometheus,2025-05-09T08:13:06,1.05%,213.3,495952
prometheus,2025-05-09T08:13:22,0.00%,213.3,496156
prometheus,2025-05-09T08:13:39,0.86%,213.3,496344
prometheus,2025-05-09T08:13:55,0.79%,213.3,496456
prometheus,2025-05-09T08:14:12,0.21%,213.3,496668
prometheus,2025-05-09T08:14:28,0.67%,213.3,496828
prometheus,2025-05-09T08:14:45,0.49%,213.6,497016
prometheus,2025-05-09T08:15:02,1.78%,213.3,497148
prometheus,2025-05-09T08:15:18,0.86%,213.3,497340
prometheus,2025-05-09T08:15:35,1.11%,213.3,497528
prometheus,2025-05-09T08:15:51,0.92%,213.3,497688
prometheus,2025-05-09T08:16:08,0.71%,213.3,497836
prometheus,2025-05-09T08:16:24,1.27%,213.3,498036
prometheus,2025-05-09T08:16:41,0.20%,213.4,498224
prometheus,2025-05-09T08:16:57,0.77%,213.4,498340
prometheus,2025-05-09T08:17:14,0.56%,213.3,498552
prometheus,2025-05-09T08:17:30,0.80%,213.4,498704
prometheus,2025-05-09T08:17:47,0.00%,213.3,498888
prometheus,2025-05-09T08:18:03,0.00%,213.4,499032
prometheus,2025-05-09T08:18:20,0.20%,213.6,499228
prometheus,2025-05-09T08:18:36,1.94%,213.6,499412
prometheus,2025-05-09T08:18:53,0.00%,213.4,499564
prometheus,2025-05-09T08:19:10,1.20%,213.4,499732
prometheus,2025-05-09T08:19:26,0.85%,213.4,499920
prometheus,2025-05-09T08:19:43,0.32%,213.4,500104
prometheus,2025-05-09T08:19:59,1.06%,213.4,500228
prometheus,2025-05-09T08:20:16,0.22%,213.4,500432
prometheus,2025-05-09T08:20:32,0.90%,213.6,500600
prometheus,2025-05-09T08:20:49,0.40%,213.6,500760
prometheus,2025-05-09T08:21:05,1.22%,213.6,500912
prometheus,2025-05-09T08:21:22,0.79%,213.6,501112
prometheus,2025-05-09T08:21:38,0.94%,213.6,501304
prometheus,2025-05-09T08:21:55,0.67%,213.6,501424
prometheus,2025-05-09T08:22:11,0.44%,213.6,501632
prometheus,2025-05-09T08:22:28,0.66%,213.6,501796
prometheus,2025-05-09T08:22:45,1.09%,213.8,501980
prometheus,2025-05-09T08:23:01,1.78%,213.6,502108
prometheus,2025-05-09T08:23:18,0.96%,213.6,502304
prometheus,2025-05-09T08:23:34,0.99%,213.6,502488
prometheus,2025-05-09T08:23:51,1.16%,213.6,502644
prometheus,2025-05-09T08:24:07,1.11%,213.6,502800
prometheus,2025-05-09T08:24:24,1.32%,213.9,502996
prometheus,2025-05-09T08:24:40,0.30%,213.7,503196
prometheus,2025-05-09T08:24:57,0.42%,213.7,503312
prometheus,2025-05-09T08:25:13,0.62%,213.7,503512
prometheus,2025-05-09T08:25:30,0.57%,213.9,503672
prometheus,2025-05-09T08:25:46,0.00%,213.7,503860
prometheus,2025-05-09T08:26:03,0.22%,213.7,504000
prometheus,2025-05-09T08:26:20,0.75%,213.7,504192
prometheus,2025-05-09T08:26:36,1.08%,214,504384
prometheus,2025-05-09T08:26:53,0.27%,213.7,504532
prometheus,2025-05-09T08:27:09,1.58%,214,504696
prometheus,2025-05-09T08:27:26,0.94%,213.7,504888
prometheus,2025-05-09T08:27:42,0.20%,213.7,505076
prometheus,2025-05-09T08:27:59,0.95%,213.8,505200
prometheus,2025-05-09T08:28:15,0.34%,213.8,505408
prometheus,2025-05-09T08:28:32,1.19%,214.4,505564
prometheus,2025-05-09T08:28:48,0.58%,213.9,505736
prometheus,2025-05-09T08:29:05,1.50%,213.9,505880
prometheus,2025-05-09T08:29:21,0.85%,213.9,506084
prometheus,2025-05-09T08:29:38,0.40%,213.9,506284
prometheus,2025-05-09T08:29:55,0.42%,213.9,506404
prometheus,2025-05-09T08:30:11,0.76%,214.2,506600
prometheus,2025-05-09T08:30:28,0.29%,214,506776
prometheus,2025-05-09T08:30:44,0.59%,214,506960
prometheus,2025-05-09T08:31:01,0.43%,214,507088
prometheus,2025-05-09T08:31:17,0.54%,214,507284
prometheus,2025-05-09T08:31:34,0.45%,214,507468
prometheus,2025-05-09T08:31:50,1.72%,214.3,507616
prometheus,2025-05-09T08:32:07,0.24%,214,507780
prometheus,2025-05-09T08:32:23,1.26%,214.3,507968
prometheus,2025-05-09T08:32:40,0.05%,214,508176
prometheus,2025-05-09T08:32:56,0.38%,214,508280
prometheus,2025-05-09T08:33:13,1.00%,214.3,508484
prometheus,2025-05-09T08:33:29,0.44%,214,508652
prometheus,2025-05-09T08:33:46,0.00%,214,508836
prometheus,2025-05-09T08:34:03,0.20%,214,508980
prometheus,2025-05-09T08:34:19,1.00%,214.1,509172
prometheus,2025-05-09T08:34:36,0.23%,214.1,509360
prometheus,2025-05-09T08:34:52,0.25%,214.1,509512
prometheus,2025-05-09T08:35:09,1.08%,214.1,509664
prometheus,2025-05-09T08:35:25,0.28%,214.2,509868
prometheus,2025-05-09T08:35:42,0.81%,214.2,510044
prometheus,2025-05-09T08:35:58,1.34%,214.5,510172
prometheus,2025-05-09T08:36:15,0.66%,214.2,510376
prometheus,2025-05-09T08:36:31,1.20%,214.3,510536
prometheus,2025-05-09T08:36:48,0.54%,214.2,510704
prometheus,2025-05-09T08:37:04,1.00%,214.3,510852
prometheus,2025-05-09T08:37:21,0.84%,214.3,511052
prometheus,2025-05-09T08:37:38,0.21%,214.3,511260
prometheus,2025-05-09T08:37:54,0.07%,214.3,511380
prometheus,2025-05-09T08:38:11,0.88%,214.3,511572
prometheus,2025-05-09T08:38:27,0.00%,214.3,511756
prometheus,2025-05-09T08:38:44,0.71%,214.3,511928
prometheus,2025-05-09T08:39:00,0.47%,214.3,512068
prometheus,2025-05-09T08:39:17,0.49%,214.3,512256
prometheus,2025-05-09T08:39:33,0.67%,214.3,512436
prometheus,2025-05-09T08:39:50,0.85%,214.3,512588
prometheus,2025-05-09T08:40:06,0.22%,214.3,512756
prometheus,2025-05-09T08:40:23,0.71%,214.6,512948
prometheus,2025-05-09T08:40:39,0.85%,214.3,513140
prometheus,2025-05-09T08:40:56,0.47%,214.4,513260
prometheus,2025-05-09T08:41:12,0.46%,214.3,513464
prometheus,2025-05-09T08:41:29,0.38%,214.3,513632
prometheus,2025-05-09T08:41:46,0.00%,214.3,513816
prometheus,2025-05-09T08:42:02,0.71%,214.3,513948
prometheus,2025-05-09T08:42:19,0.49%,214.4,514144
prometheus,2025-05-09T08:42:35,0.62%,214.4,514328
prometheus,2025-05-09T08:42:52,0.02%,214.4,514488
prometheus,2025-05-09T08:43:08,0.92%,214.4,514644
prometheus,2025-05-09T08:43:25,0.54%,214.4,514836
prometheus,2025-05-09T08:43:41,0.46%,214.4,515024
prometheus,2025-05-09T08:43:58,0.76%,214.4,515140
prometheus,2025-05-09T08:44:14,1.13%,214.6,515348
prometheus,2025-05-09T08:44:31,1.10%,214.5,515508
prometheus,2025-05-09T08:44:47,0.60%,214.7,515684
prometheus,2025-05-09T08:45:04,0.48%,214.5,515828
prometheus,2025-05-09T08:45:21,1.39%,214.5,516028
prometheus,2025-05-09T08:45:37,1.41%,214.5,516224
prometheus,2025-05-09T08:45:54,0.00%,214.5,516360
prometheus,2025-05-09T08:46:10,1.62%,214.6,516536
prometheus,2025-05-09T08:46:27,0.48%,214.6,516724
prometheus,2025-05-09T08:46:43,0.99%,214.6,516900
prometheus,2025-05-09T08:47:00,0.52%,214.6,517040
prometheus,2025-05-09T08:47:16,0.25%,214.6,517232
prometheus,2025-05-09T08:47:33,0.93%,214.9,517408
prometheus,2025-05-09T08:47:49,0.62%,214.6,517564
prometheus,2025-05-09T08:48:06,0.71%,214.9,517724
prometheus,2025-05-09T08:48:22,16.02%,214.9,517924
prometheus,2025-05-09T08:48:39,1.10%,214.6,518112
prometheus,2025-05-09T08:48:56,0.43%,214.6,518228
prometheus,2025-05-09T08:49:12,0.23%,214.6,518436
prometheus,2025-05-09T08:49:29,0.20%,214.6,518604
prometheus,2025-05-09T08:49:45,0.20%,214.6,518784
prometheus,2025-05-09T08:50:02,1.71%,214.6,518916
prometheus,2025-05-09T08:50:18,0.97%,214.6,519112
prometheus,2025-05-09T08:50:35,0.90%,214.7,519300
prometheus,2025-05-09T08:50:51,0.35%,214.6,519460
prometheus,2025-05-09T08:51:08,1.18%,214.7,519604
prometheus,2025-05-09T08:51:24,0.81%,214.7,519808
prometheus,2025-05-09T08:51:41,0.20%,214.7,519996
prometheus,2025-05-09T08:51:57,1.33%,214.9,520112
prometheus,2025-05-09T08:52:14,0.64%,214.9,520324
prometheus,2025-05-09T08:52:30,0.66%,214.8,520476
prometheus,2025-05-09T08:52:47,0.11%,214.8,520660
prometheus,2025-05-09T08:53:04,0.00%,214.8,520804
prometheus,2025-05-09T08:53:20,0.36%,214.8,521004
prometheus,2025-05-09T08:53:37,2.28%,214.8,521184
prometheus,2025-05-09T08:53:53,0.00%,214.8,521332
prometheus,2025-05-09T08:54:10,1.20%,214.8,521504
prometheus,2025-05-09T08:54:26,0.98%,214.8,521688
prometheus,2025-05-09T08:54:43,0.45%,214.8,521876
prometheus,2025-05-09T08:54:59,0.55%,214.8,522008
prometheus,2025-05-09T08:55:16,0.00%,214.8,522208
prometheus,2025-05-09T08:55:32,0.87%,214.8,522372
prometheus,2025-05-09T08:55:49,0.38%,214.8,522532
prometheus,2025-05-09T08:56:05,1.22%,214.8,522684
prometheus,2025-05-09T08:56:22,0.72%,214.8,522888
prometheus,2025-05-09T08:56:39,0.47%,215,523080
prometheus,2025-05-09T08:56:55,0.72%,215,523196
prometheus,2025-05-09T08:57:12,0.51%,215,523404
prometheus,2025-05-09T08:57:28,0.48%,215,523572
prometheus,2025-05-09T08:57:45,0.65%,215,523752
prometheus,2025-05-09T08:58:01,1.51%,215.3,523888
prometheus,2025-05-09T08:58:18,0.75%,215,524080
prometheus,2025-05-09T08:58:34,0.89%,215.1,524264
prometheus,2025-05-09T08:58:51,1.12%,215,524420
prometheus,2025-05-09T08:59:07,0.91%,215,524576
prometheus,2025-05-09T08:59:24,1.07%,215,524772
prometheus,2025-05-09T08:59:40,0.20%,215,524968
prometheus,2025-05-09T08:59:57,0.41%,215.1,525084
prometheus,2025-05-09T09:00:13,0.73%,278.8,529360
prometheus,2025-05-09T09:00:30,0.87%,279.8,529520
prometheus,2025-05-09T09:00:47,0.00%,279.9,529704
prometheus,2025-05-09T09:01:03,0.00%,280.1,529852
prometheus,2025-05-09T09:01:20,0.71%,280.4,530040
prometheus,2025-05-09T09:01:36,0.82%,280.4,530228
prometheus,2025-05-09T09:01:53,0.25%,280.5,530376
prometheus,2025-05-09T09:02:09,1.81%,280.6,530544
prometheus,2025-05-09T09:02:26,18.05%,217.1,530736
prometheus,2025-05-09T09:02:42,0.26%,217.1,530924
prometheus,2025-05-09T09:02:59,1.06%,217.7,531048
prometheus,2025-05-09T09:03:15,0.21%,219,531256
prometheus,2025-05-09T09:03:32,0.85%,219.6,531416
prometheus,2025-05-09T09:03:49,0.57%,219.7,531584
prometheus,2025-05-09T09:04:05,1.62%,219.7,531728
prometheus,2025-05-09T09:04:22,1.14%,219.7,531936
prometheus,2025-05-09T09:04:38,0.76%,219.6,532132
prometheus,2025-05-09T09:04:55,0.33%,219.6,532252
prometheus,2025-05-09T09:05:11,1.12%,219.6,532452
prometheus,2025-05-09T09:05:28,0.20%,219.6,532628
prometheus,2025-05-09T09:05:44,0.55%,219.7,532808
prometheus,2025-05-09T09:06:01,1.30%,219.7,532936
prometheus,2025-05-09T09:06:17,0.40%,219.7,533132
prometheus,2025-05-09T09:06:34,0.63%,219.8,533320
prometheus,2025-05-09T09:06:50,1.60%,219.8,533472
prometheus,2025-05-09T09:07:07,0.34%,219.8,533632
prometheus,2025-05-09T09:07:24,0.86%,220.1,533824
prometheus,2025-05-09T09:07:40,0.00%,219.8,534028
prometheus,2025-05-09T09:07:57,0.45%,219.8,534136
prometheus,2025-05-09T09:08:13,1.20%,219.8,534336
prometheus,2025-05-09T09:08:30,0.56%,220.4,534504
prometheus,2025-05-09T09:08:46,0.00%,220.1,534692
prometheus,2025-05-09T09:09:03,0.34%,220.1,534832
prometheus,2025-05-09T09:09:19,0.72%,220.2,535024
prometheus,2025-05-09T09:09:36,0.64%,220.2,535216
prometheus,2025-05-09T09:09:52,0.20%,220.2,535364
prometheus,2025-05-09T09:10:09,1.03%,220.2,535528
prometheus,2025-05-09T09:10:25,0.49%,220.2,535720
prometheus,2025-05-09T09:10:42,0.92%,220.4,535900
prometheus,2025-05-09T09:10:58,1.06%,220.5,536028
prometheus,2025-05-09T09:11:15,0.44%,220.4,536236
prometheus,2025-05-09T09:11:32,1.43%,220.5,536388
prometheus,2025-05-09T09:11:48,0.51%,220.5,536564
prometheus,2025-05-09T09:12:05,1.15%,220.5,536708
prometheus,2025-05-09T09:12:21,1.70%,220.7,536908
prometheus,2025-05-09T09:12:38,0.46%,220.8,537116
prometheus,2025-05-09T09:12:54,0.08%,220.5,537236
prometheus,2025-05-09T09:13:11,1.02%,220.6,537428
prometheus,2025-05-09T09:13:27,0.00%,220.6,537608
prometheus,2025-05-09T09:13:44,0.32%,220.6,537792
prometheus,2025-05-09T09:14:00,1.48%,220.6,537920
prometheus,2025-05-09T09:14:17,0.42%,220.6,538112
prometheus,2025-05-09T09:14:33,1.46%,220.6,538292
prometheus,2025-05-09T09:14:50,0.87%,220.6,538444
prometheus,2025-05-09T09:15:07,0.23%,220.7,538612
prometheus,2025-05-09T09:15:23,1.19%,220.9,538800
prometheus,2025-05-09T09:15:40,0.60%,220.7,538996
prometheus,2025-05-09T09:15:56,0.40%,220.7,539116
prometheus,2025-05-09T09:16:13,0.84%,220.7,539320
prometheus,2025-05-09T09:16:29,0.30%,220.7,539488
prometheus,2025-05-09T09:16:46,0.00%,220.8,539676
prometheus,2025-05-09T09:17:02,0.60%,220.8,539812
prometheus,2025-05-09T09:17:19,0.23%,220.8,540008
prometheus,2025-05-09T09:17:35,0.51%,221.1,540196
prometheus,2025-05-09T09:17:52,0.20%,220.8,540348
prometheus,2025-05-09T09:18:08,1.19%,220.8,540504
prometheus,2025-05-09T09:18:25,0.23%,220.8,540708
prometheus,2025-05-09T09:18:42,0.84%,221.1,540888
prometheus,2025-05-09T09:18:58,1.29%,220.8,541008
prometheus,2025-05-09T09:19:15,0.82%,220.9,541216
prometheus,2025-05-09T09:19:31,0.89%,220.9,541376
prometheus,2025-05-09T09:19:48,0.76%,220.9,541548
prometheus,2025-05-09T09:20:04,1.26%,221.1,541692
prometheus,2025-05-09T09:20:21,0.91%,220.9,541896
prometheus,2025-05-09T09:20:37,0.61%,220.9,542084
prometheus,2025-05-09T09:20:54,0.00%,220.9,542224
prometheus,2025-05-09T09:21:10,1.21%,220.9,542408
prometheus,2025-05-09T09:21:27,0.69%,220.9,542588
prometheus,2025-05-09T09:21:43,0.64%,221,542768
prometheus,2025-05-09T09:22:00,1.18%,221.2,542904
prometheus,2025-05-09T09:22:17,0.21%,220.9,543100
prometheus,2025-05-09T09:22:33,0.64%,220.9,543276
prometheus,2025-05-09T09:22:50,0.72%,221,543432
prometheus,2025-05-09T09:23:06,0.82%,221,543588
prometheus,2025-05-09T09:23:23,0.39%,221,543788
prometheus,2025-05-09T09:23:39,0.93%,221,543980
prometheus,2025-05-09T09:23:56,0.44%,221,544096
prometheus,2025-05-09T09:24:12,0.00%,221,544304
prometheus,2025-05-09T09:24:29,0.21%,221,544468
prometheus,2025-05-09T09:24:45,0.19%,221.2,544652
prometheus,2025-05-09T09:25:02,0.61%,221.2,544788
prometheus,2025-05-09T09:25:18,0.67%,221.2,544976
prometheus,2025-05-09T09:25:35,0.61%,221.2,545164
prometheus,2025-05-09T09:25:51,0.02%,221.2,545328
prometheus,2025-05-09T09:26:08,1.41%,221.5,545472
prometheus,2025-05-09T09:26:24,0.98%,221.2,545676
prometheus,2025-05-09T09:26:41,0.41%,221.3,545860
prometheus,2025-05-09T09:26:58,1.36%,221.3,545976
prometheus,2025-05-09T09:27:14,1.21%,221.4,546188
prometheus,2025-05-09T09:27:31,0.98%,221.3,546344
prometheus,2025-05-09T09:27:47,0.21%,221.3,546528
prometheus,2025-05-09T09:28:04,0.21%,221.3,546672
